date,description,Source_Name,bias,source,link,Image_link,main_headline,text,text_len
2020-11-11T17:25:04-08:00,"There’s a lot going around right now among disappointed Republicans about fraudulent or illegal behavior by Democrats in the 2020 election. Donald Trump and his most vocal supporters claim that the election was stolen. There is a disconnect here: Most of the theories of election misconduct, even if proven, would not change the vote totals enough to overturn the outcome. That",FBI's sealed evidence that led to search of Trump's home focus of court hearing,Center,https://www.allsides.com/news/2020-11-11-1725/do-not-buy-bad-arguments-about-election-fraud,nationalreview,https://www.allsides.com/sites/default/files/i-voted-wristbands.jpg,Do Not Buy Bad Arguments about Election Fraud,"OPINION
There’s a lot going around right now among disappointed Republicans about fraudulent or illegal behavior by Democrats in the 2020 election. Donald Trump and his most vocal supporters claim that the election was stolen. There is a disconnect here: Most of the theories of election misconduct, even if proven, would not change the vote totals enough to overturn the outcome. That does not mean that Republicans and conservatives should roll over and do nothing, but we should temper our expectations and not go chasing rumors and conspiracy theories without evidence....",576
2022-09-01T07:52:19-07:00,The FBI investigation into top-secret government information discovered at Mar-a-Lago is zeroing in on the question of whether former President Donald Trump’s team criminally obstructed the probe. A new document alleges that government records had been concealed and removed and that law enforcement officials were misled about what was still there.,Graham pushes for release of Trump search affidavit: &quot;We're flying blind&quot;,Lean Left,https://www.allsides.com/news/2022-09-01-0752/obstruction-now-major-focus-trump-documents-probe,apnews,https://www.allsides.com/sites/default/files/1000_465.jpeg,Obstruction now a major focus in Trump documents probe,"The FBI investigation into top-secret government information discovered at Mar-a-Lago is zeroing in on the question of whether former President Donald Trump’s team criminally obstructed the probe. A new document alleges that government records had been concealed and removed and that law enforcement officials were misled about what was still there.
The allegation does not necessarily mean that Trump or anyone else will ultimately face charges. But it could pose the most direct legal threat to Trump or those in his orbit, in part because the Justice Department has historically viewed obstruction...",603
2021-11-11T05:50:59-08:00,"The analyst charged with lying to FBI agents about his work on a controversial Steele Dossier linking Russia to former President Donald Trump pleaded not guilty Wednesday during his arraignment in federal court in Alexandria, Virginia. A judge also set a tentative trial date of April 18 for the analyst, 43-year-old Russian national Igor Danchenko, who remains free on a",Trump Still Considering Release of Raid Surveillance Footage,Right,https://www.allsides.com/news/2021-11-11-0550/trump-russia-steele-dossier-analyst-igor-danchenko-pleads-not-guilty-fbi-lie,cnbc,https://www.allsides.com/sites/default/files/106973337-1636553199715-gettyimages-1352461271-a14i2857_6fdc100c-451f-4d9d-8630-fcd770bc521b.jpeg,Trump-Russia Steele dossier analyst Igor Danchenko pleads not guilty in FBI lie case prosecuted by John Durham,"The analyst charged with lying to FBI agents about his work on a controversial Steele Dossier linking Russia to former President Donald Trump pleaded not guilty Wednesday during his arraignment in federal court in Alexandria, Virginia.
A judge also set a tentative trial date of April 18 for the analyst, 43-year-old Russian national Igor Danchenko, who remains free on a $150,000 bond.
Assistant special counsel Michael Keilty, who is prosecuting Danchenko, told Judge Anthony Trenga that a “vast amount” of classified material will be included in the exchange of evidence with the defendant’s lawyers,...",606
2023-03-09T08:09:08-08:00,"One of the hallmarks of people who are telling the truth, in case you were wondering how to tell the difference, is that people who are telling the truth are calm. You don't wave their hands around and make wild accusations. They don't need to do that. It's enough to say what they know and if honest people turn out to be wrong about something they have claimed, they'll admit",OPINION: 10 Similarities Between The FBI’s Mar-A-Lago Raid And Spygate,Right,https://www.allsides.com/news/2023-03-09-0809/media-industry-tucker-carlson-we-knew-there-was-reason-leaders-hid-january-6,foxnews,https://www.allsides.com/sites/default/files/Merrick-Garland-2.jpg,TUCKER CARLSON: We knew there was a reason leaders hid the January 6 tapes,"OPINION
One of the hallmarks of people who are telling the truth, in case you were wondering how to tell the difference, is that people who are telling the truth are calm. You don't wave their hands around and make wild accusations. They don't need to do that. It's enough to say what they know and if honest people turn out to be wrong about something they have claimed, they'll admit it. They don't double down on false. They made a mistake and that's okay. It's not like they're claiming to...",496
2022-09-01T07:59:55-07:00,Lawyers for Donald Trump made no reference to the claim the former president had declassified the White House documents recovered at his Mar-a-Lago home in their latest court filings. Trump's counsel submitted a 19-page written legal argument to a Southern Florida court with a district judge set to decide whether a special master can be brought in to review the materials,"FBI, Homeland Security warn about threats to law enforcement after Trump search",Lean Left,https://www.allsides.com/news/2022-09-01-0759/trump-lawyers-make-no-attempt-argue-seized-documents-were-declassified,newsweek,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,Trump Lawyers Make No Attempt To Argue Seized Documents Were Declassified,"Lawyers for Donald Trump made no reference to the claim the former president had declassified the White House documents recovered at his Mar-a-Lago home in their latest court filings.
Trump's counsel submitted a 19-page written legal argument to a Southern Florida court with a district judge set to decide whether a special master can be brought in to review the materials seized by the FBI from the former president's home on August 8.
In their court filing, Trump's lawyers acknowledge that sensitive materials from Mar-a-Lago may have been previously returned to the National Archives in January,...",603
2022-10-06T07:28:56-07:00,"Former President Donald Trump says his defamation case against CNN for nearly half a billion dollars is about trying to force the media company to “prove the Big Lie,” a term its anchors and reporters frequently use to describe claims that the 2020 presidential election was illegitimate. Mr. Trump hit the network with a $475 million lawsuit on Monday over accusations that it",Trump passports taken in FBI search of Mar-a-Lago returned to former president,Lean Left,https://www.allsides.com/news/2022-10-06-0728/justice-trump-wants-cnn-prove-big-lie-475-million-defamation-case-against,washingtontimes,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,Trump wants CNN to ‘prove the Big Lie’ in $475 million defamation case against network,"ANALYSIS
Former President Donald Trump says his defamation case against CNN for nearly half a billion dollars is about trying to force the media company to “prove the Big Lie,” a term its anchors and reporters frequently use to describe claims that the 2020 presidential election was illegitimate.
Mr. Trump hit the network with a $475 million lawsuit on Monday over accusations that it used its “massive influence” to repeatedly air falsehoods about him.
“They talk about the ‘Big Lie.’ I said, well, prove the ‘Big Lie.’ The ‘Big Lie’ is not a big lie at all. It’s...",569
2022-07-14T06:39:47-07:00,"Two years before the next U.S. presidential election, voters are signaling they want new blood atop the party tickets and not a rematch of the 2020 election.  The sentiment comes as President Joe Biden has seen sagging approval ratings and former President Donald Trump faces potential criminal charges for the Jan. 6 Capitol Riots. Recent polling shows voter fatigue for both",FBI's Mar-a-Lago Ransacking Takes Another Irresponsible Turn,Right,https://www.allsides.com/news/2022-07-14-0639/who-will-win-2024-presidential-election-voters-disenchanted-joe-biden-donald,ibtimes,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,"Who Will Win The 2024 Presidential Election? Voters Disenchanted With Joe Biden, Donald Trump","ANALYSIS
Two years before the next U.S. presidential election, voters are signaling they want new blood atop the party tickets and not a rematch of the 2020 election.
The sentiment comes as President Joe Biden has seen sagging approval ratings and former President Donald Trump faces potential criminal charges for the Jan. 6 Capitol Riots. Recent polling shows voter fatigue for both candidates, who are both considered leading contenders in 2024.
A New York Times/Siena College poll found that Republicans were nearly split on whether they wanted to see Trump return as their party's standard-bearer. About...",611
2021-01-14T07:22:59-08:00,"Twitter CEO Jack Dorsey acknowledged in a statement on Wednesday evening that his company’s decision to ban President Donald Trump from the platform set a “dangerous” precedent and said that it was ultimately a “failure” by the company to “promote healthy conversation.” Dorsey’s remarks come after the company has taken a hit in its value since banning the president last week,",FBI's sealed evidence that led to search of Trump's home focus of court hearing,Center,https://www.allsides.com/news/2021-01-14-0722/twitter-ceo-jack-dorsey-we-set-dangerous-precedent-banning-trump,dailywire,https://www.allsides.com/sites/default/files/Trump-10-scaled-e1610626563465.jpg,Twitter CEO Jack Dorsey: We Set A ‘Dangerous’ Precedent By Banning Trump,"Twitter CEO Jack Dorsey acknowledged in a statement on Wednesday evening that his company’s decision to ban President Donald Trump from the platform set a “dangerous” precedent and said that it was ultimately a “failure” by the company to “promote healthy conversation.”
Dorsey’s remarks come after the company has taken a hit in its value since banning the president last week, following a riot that broke out at the U.S. Capitol.
“I do not celebrate or feel pride in our having to ban @realDonaldTrump from Twitter, or how we got...",534
2021-11-11T13:00:14-08:00,"Like almost every subject these days, the story of Kyle Rittenhouse has cut along partisan lines. Conservative media has come to his defense, some have almost deified him, while he has been vilified by left-wing legacy media with coverage that has been beyond disingenuous. That being said, right-wing media has omitted key details in its coverage of Rittenhouse, who is on trial",Graham pushes for release of Trump search affidavit: &quot;We're flying blind&quot;,Lean Left,https://www.allsides.com/news/2021-11-11-0832/what-conservative-media-missing-its-defenses-kyle-rittenhouse,mediaite,https://www.allsides.com/sites/default/files/ther.jpg,What Conservative Media is Missing in its Defenses of Kyle Rittenhouse,"OPINION
Like almost every subject these days, the story of Kyle Rittenhouse has cut along partisan lines. Conservative media has come to his defense, some have almost deified him, while he has been vilified by left-wing legacy media with coverage that has been beyond disingenuous.
That being said, right-wing media has omitted key details in its coverage of Rittenhouse, who is on trial for shooting three people, killing two of them, during riots last summer in Kenosha, Wisconsin, after the police shooting of Jacob Blake.
While right-wing media has rightfully focused on Rittenhouse appearing to have fired...",613
2020-12-16T11:13:22-08:00,"The Electoral College formally convened in the 50 states and the District of Columbia on Monday and elected Joe Biden to be the next president of the United States by a vote of 306 to 232. Biden beat President Trump by 4.3 percentage points in the national popular vote, but if you want to understand how close the election really was, you need to look at the states that put him",Trump Still Considering Release of Raid Surveillance Footage,Right,https://www.allsides.com/news/2020-12-16-1112/wisconsin-was-electoral-college-tipping-point-state-again,nationalreview,https://www.allsides.com/sites/default/files/wisconsin-electoral-college.jpg,"Wisconsin Was the Electoral College Tipping-Point State, Again","ANALYSIS
The Electoral College formally convened in the 50 states and the District of Columbia on Monday and elected Joe Biden to be the next president of the United States by a vote of 306 to 232.
Biden beat President Trump by 4.3 percentage points in the national popular vote, but if you want to understand how close the election really was, you need to look at the states that put him over the top in the Electoral College: Wisconsin, Arizona, and Georgia.
Biden carried each state by a fraction of...",505
2022-07-14T06:44:19-07:00,"The New York Times has attempted to damage President Joe Biden’s reelection bid by writing six hit pieces in the last month. For a publication that strongly supported Joe Biden’s candidacy in 2020 and did not confirm the authenticated “laptop from hell” until a year after Biden came into office, the Times has become very hostile towards Biden. The criticisms have ranged from",OPINION: 10 Similarities Between The FBI’s Mar-A-Lago Raid And Spygate,Right,https://www.allsides.com/news/2022-07-14-0644/new-york-times-dashes-joe-biden-s-2024-hopes-6-devastating-articles,breitbart,https://www.allsides.com/sites/default/files/July-11-2022-President-Joe-Biden-AP-photo-640x480.jpg,New York Times Dashes Joe Biden’s 2024 Hopes with 6 Devastating Articles,"OPINION
The New York Times has attempted to damage President Joe Biden’s reelection bid by writing six hit pieces in the last month.
For a publication that strongly supported Joe Biden’s candidacy in 2020 and did not confirm the authenticated “laptop from hell” until a year after Biden came into office, the Times has become very hostile towards Biden. The criticisms have ranged from Biden’s lack of response to mass shootings and the Supreme Court’s recent rulings to articles about Biden’s elderly age and lack of Democrat support.
First:
On June 11, Reid J. Epstein...",573
2021-02-10T21:24:04-08:00,"The historic second impeachment trial of former President Donald Trump will open in the Senate on Tuesday, with his attorneys saying Mr. Trump is blameless for the insurrection at the U.S. Capitol and accusing Democrats of exploiting the deadly riot for partisan gain. Defense attorneys David Schoen and Bruce Castor said in a legal brief filed Monday that the impeachment trial","FBI, Homeland Security warn about threats to law enforcement after Trump search",Lean Left,https://www.allsides.com/news/2021-02-09-0726/trumps-lawyers-warn-republican-retaliation-impeachment-political-weapon,washingtontimes,https://www.allsides.com/sites/default/files/Electoral_College_Protests_Trump_98013.jpg-9a590_c0-201-4788-2992_s885x516.jpg,"Trump's lawyers warn of Republican retaliation, impeachment as political weapon","The historic second impeachment trial of former President Donald Trump will open in the Senate on Tuesday, with his attorneys saying Mr. Trump is blameless for the insurrection at the U.S. Capitol and accusing Democrats of exploiting the deadly riot for partisan gain.
Defense attorneys David Schoen and Bruce Castor said in a legal brief filed Monday that the impeachment trial is an act of “political theater” by Democrats who are still in the grips of “Trump derangement syndrome,” even though Mr. Trump left office on Jan. 20.
Mr. Trump’s...",545
2020-09-28T07:57:28-07:00,"The Times obtained Donald Trump’s tax information extending over more than two decades, revealing struggling properties, vast write-offs, an audit battle and hundreds of millions in debt coming due. Donald J. Trump paid $750 in federal income taxes the year he won the presidency. In his first year in the White House, he paid another $750. He had paid no income taxes at all in","'Coordinated Attack by Democrats': Trump Responds to FBI Raid on Mar-a-Lago, Allies Urge Run in 2024",Right,https://www.allsides.com/news/2020-09-28-0755/long-concealed-records-show-trumps-chronic-losses-and-years-tax-avoidance,nytimes,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,Long-Concealed Records Show Trump's Chronic Losses And Years of Tax Avoidance,"The Times obtained Donald Trump’s tax information extending over more than two decades, revealing struggling properties, vast write-offs, an audit battle and hundreds of millions in debt coming due.
Donald J. Trump paid $750 in federal income taxes the year he won the presidency. In his first year in the White House, he paid another $750.
He had paid no income taxes at all in 10 of the previous 15 years — largely because he reported losing much more money than he made.
As the president wages a re-election campaign...",522
2022-02-08T15:06:54-08:00,"Protesters. Insurrectionists. White supremacists? The thousands of Americans who went to the U.S. Capitol on Jan. 6, 2021, and their intentions on that day, have been described in many ways. They were there to: Have their voices heard. Register concern over election accuracy. Overthrow the government? The narrative of that day depends on who is telling the story. The loudest",OPINION: FBI Has Reestablished Trump as the Alpha Dog in the Republican Party,Right,https://www.allsides.com/news/2022-01-06-0610/jan-6-narrative-depends-who-tells-story,theepochtimes,https://www.allsides.com/sites/default/files/jan.-6-clash-1200x800-700x420.jpg,Jan. 6 Narrative Depends on Who Tells the Story,"ANALYSIS
Protesters. Insurrectionists. White supremacists?
The thousands of Americans who went to the U.S. Capitol on Jan. 6, 2021, and their intentions on that day, have been described in many ways.
They were there to: Have their voices heard. Register concern over election accuracy. Overthrow the government?
The narrative of that day depends on who is telling the story.
The loudest narrative, the one that demonizes attendees, comes from the federal government, politicians, and many media outlets.
The people who can best tell the other side of the story are still...",573
2022-01-05T06:21:02-08:00,"A majority of Americans expect a repeat in the next few years of something like the deadly Jan. 6 attack on the U.S. Capitol — and just half say they now have faith in American democracy, according to a new Axios-Momentive poll. The big picture: The survey shows that fewer than six in 10 Americans say President Biden legitimately won the 2020 election — a share that hasn't",FBI director condemns threats to agents after raid on Trump's Mar-a-Lago,Lean Left,https://www.allsides.com/news/2022-01-05-0621/exclusive-poll-americans-fear-jan-6-repeat,axios,https://www.allsides.com/sites/default/files/benm.jpg,Exclusive poll: Americans fear a Jan. 6 repeat,"A majority of Americans expect a repeat in the next few years of something like the deadly Jan. 6 attack on the U.S. Capitol — and just half say they now have faith in American democracy, according to a new Axios-Momentive poll.
The big picture: The survey shows that fewer than six in 10 Americans say President Biden legitimately won the 2020 election — a share that hasn't changed since our poll last year, published hours before the Jan. 6 insurrection.
The doubts have survived Biden's inauguration and months of governance, as well...",540
2022-08-11T07:43:53-07:00,"Answering questions at the FBI Omaha, Nebraska field office, FBI Director Christopher Wray said Wednesday he couldn't talk about FBI agents searching Mar-a-Lago, the home of former President Donald Trump, but did say that he is &quot;always concerned&quot; about the threats to law enforcement. &quot;Well, as I'm sure you can appreciate that's not something I can talk about,&quot; Wray said,",ANALYSIS: What Comes After the Search Warrant?,Left,https://www.allsides.com/news/2022-08-11-0743/fbi-director-condemns-threats-agents-after-raid-trumps-mar-lago,go,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,FBI director condemns threats to agents after raid on Trump's Mar-a-Lago,"Answering questions at the FBI Omaha, Nebraska field office, FBI Director Christopher Wray said Wednesday he couldn't talk about FBI agents searching Mar-a-Lago, the home of former President Donald Trump, but did say that he is ""always concerned"" about the threats to law enforcement.
""Well, as I'm sure you can appreciate that's not something I can talk about,"" Wray said, becoming the first senior Justice Department official to decline to comment on the record and on camera about the search of the former president's estate.
Multiple sources confirmed to ABC...",565
2021-11-11T05:46:54-08:00,"Donald Trump and his legal team haven't just picked a curious fight over executive privilege, they're also committing to that fight with extraordinary vigor.","An Informer Told the FBI What Docs Trump Was Hiding, and Where",Center,https://www.allsides.com/news/2021-11-11-0546/how-far-will-trump-go-hide-jan-6-documents-congress,msnbc,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,How far will Trump go to hide Jan. 6 documents from Congress?,"OPINION
Donald Trump and his legal team haven't just picked a curious fight over executive privilege, they're also committing to that fight with extraordinary vigor.
On Tuesday, a federal judge ruled that the former president does not have the legal authority to block the release of materials to the congressional committee investigating the Jan. 6 attack. ""[Trump's] position that he may override the express will of the executive branch appears to be premised on the notion that his executive power 'exists in perpetuity,'"" Judge Tanya S. Chutkan wrote. ""But Presidents are not kings,...",590
2022-08-15T08:40:37-07:00,"When the FBI raided Trump’s Mar-a-Lago home, the allegations of overreach were resurrected, along with the absurd narrative around the Russian collusion hoax. The Justice Department threw a dragnet on the former president's home to find something that could tie him to that long-debunked Democratic Party myth. The additional layers of inanity revolved around the suspicion that","ANALYSIS: What the Mar-a-Lago search portends for the US, and a president",Center,https://www.allsides.com/news/2022-08-15-0840/fbis-mar-lago-ransacking-takes-another-irresponsible-turn,townhall,https://www.allsides.com/sites/default/files/b8739f64-04f6-48b0-aa8a-f4707cb590aa.jpeg,FBI's Mar-a-Lago Ransacking Takes Another Irresponsible Turn,"When the FBI raided Trump’s Mar-a-Lago home, the allegations of overreach were resurrected, along with the absurd narrative around the Russian collusion hoax. The Justice Department threw a dragnet on the former president's home to find something that could tie him to that long-debunked Democratic Party myth. The additional layers of inanity revolved around the suspicion that classified nuclear secrets were on the premises. Was this a Hail Mary throw to find anything to disqualify the former president from running again based on the Russian investigation? Probably. It was undoubtedly...",593
2022-08-11T07:51:28-07:00,"The FBI took an unprecedented step of searching a former president’s residence. To Trump supporters, it smacked of political retribution. To opponents, the search – which a judge signed off on – shows that no one is above the law. The FBI search of former President Donald Trump’s cherished Mar-a-Lago retreat represents one of the most politically sensitive – and possibly","'Coordinated Attack by Democrats': Trump Responds to FBI Raid on Mar-a-Lago, Allies Urge Run in 2024",Right,https://www.allsides.com/news/2022-08-10-0838/what-mar-lago-search-portends-us-and-president,csmonitor,https://www.allsides.com/sites/default/files/0809%20RAID%20SECURITY.jpeg,"What the Mar-a-Lago search portends for the US, and a president","ANALYSIS
The FBI took an unprecedented step of searching a former president’s residence. To Trump supporters, it smacked of political retribution. To opponents, the search – which a judge signed off on – shows that no one is above the law.
The FBI search of former President Donald Trump’s cherished Mar-a-Lago retreat represents one of the most politically sensitive – and possibly explosive – law enforcement actions ever taken by the United States Department of Justice.
To Mr. Trump’s opponents the sweep indicates that the Justice Department seems determined to hold...",574
2022-06-09T05:53:11-07:00,"A group of House Republicans on Wednesday requested confirmation that the former president of ABC News, James Goldston, is working for the committee investigating the Jan. 6, 2021 breach of the U.S. Capitol, and questioned whether his alleged hiring violated House rules.",OPINION: FBI Has Reestablished Trump as the Alpha Dog in the Republican Party,Right,https://www.allsides.com/news/2022-06-09-0553/jan-6-committee-s-alleged-hiring-former-abc-news-president-may-violate-rules,theepochtimes,https://www.allsides.com/sites/default/files/President-at-ABC-News-James-Goldston-700x420.jpg,Jan. 6 Committee’s Alleged Hiring of Former ABC News President May Violate Rules: House GOP,"A group of House Republicans on Wednesday requested confirmation that the former president of ABC News, James Goldston, is working for the committee investigating the Jan. 6, 2021 breach of the U.S. Capitol, and questioned whether his alleged hiring violated House rules.
In a letter (pdf) to the Jan. 6 Committee Chairman Rep. Bennie Thompson (D-Miss.) and Committee on House Administration Chairperson Rep. Zoe Lofgren (D-Calif.), GOP lawmakers asked for confirmation that Goldston has been hired as an employee of the committee, and not as a consultant or in an “unofficial capacity.”
The letter was signed by...",615
2022-06-09T06:04:28-07:00,The House select committee on the Capitol insurrection has a duty far beyond investigating one of the most traumatic days in US history. Its wider mission is to expose and catalog an assault on democracy that is still going on. The panel holds its first prime-time televised hearing Thursday in a bid to imprint the implications of this national nightmare -- when a mob incited,FBI director condemns threats to agents after raid on Trump's Mar-a-Lago,Lean Left,https://www.allsides.com/news/2022-06-09-0604/jan-6-panel-holds-prime-time-televised-hearing-bid-imprint-implications,cnn,https://www.allsides.com/sites/default/files/220601202035-02-january-6-committee-trump-file-exlarge-169.jpg,Jan. 6 panel holds prime-time televised hearing in a bid to imprint the implications of this national nightmare,"ANALYSIS
The House select committee on the Capitol insurrection has a duty far beyond investigating one of the most traumatic days in US history. Its wider mission is to expose and catalog an assault on democracy that is still going on.
The panel holds its first prime-time televised hearing Thursday in a bid to imprint the implications of this national nightmare -- when a mob incited by then-President Donald Trump tried to prevent the certification of 2020 election results -- on the minds of citizens.
It plans to show previously unseen video of testimony...",563
2022-09-01T07:48:48-07:00,"The Trump legal team’s inexplicable delay in seeking court intervention, in the form of a so-called special master, has had the predictable consequence: Even before the court could rule on the belated request, the Justice Department completed its review of the documents and made unilateral determinations about what was potentially privileged.",ANALYSIS: What Comes After the Search Warrant?,Left,https://www.allsides.com/news/2022-09-01-0748/justice-department-bulldozes-court-trump-privilege-claims,nationalreview,https://www.allsides.com/sites/default/files/trump-4_0.jpg,Justice Department Bulldozes Court on Trump Privilege Claims,"OPINION
The Trump legal team’s inexplicable delay in seeking court intervention, in the form of a so-called special master, has had the predictable consequence: Even before the court could rule on the belated request, the Justice Department completed its review of the documents and made unilateral determinations about what was potentially privileged.
The DOJ’s “privilege-review team” has presumably disseminated what it determined to be the non-privileged documents (the vast majority of what was seized) to the “case team” (i.e., the prosecutors and agents working on the investigation). As a result, even though the Trump team’s application...",648
2020-12-16T11:02:25-08:00,"WASHINGTON – Congressional Republicans began the long-awaited pivot to recognize Joe Biden as the president-elect following the Electoral College vote Monday. &quot;As soon as he crosses the 270-vote threshold (for victory), I mean there are still a couple of, I guess, last steps in the process, but in my view that's how in this country we decide presidential elections, that's our","An Informer Told the FBI What Docs Trump Was Hiding, and Where",Center,https://www.allsides.com/news/2020-12-16-1101/republican-senators-slowly-begin-accept-biden-president-elect-after-electoral,usatoday,https://www.allsides.com/sites/default/files/e93e76cc-8989-40a8-8385-a128f34da382-AP_Congress_Virus_Outbreak.jpg,Republican senators slowly begin to accept Biden as president-elect after Electoral College vote,"WASHINGTON – Congressional Republicans began the long-awaited pivot to recognize Joe Biden as the president-elect following the Electoral College vote Monday.
""As soon as he crosses the 270-vote threshold (for victory), I mean there are still a couple of, I guess, last steps in the process, but in my view that's how in this country we decide presidential elections, that's our Constitution, and I believe in following the Constitution,” Sen. John Thune, R-S.D., told reporters on Capitol Hill.
“I understand there are people who feel strongly about the outcome of...",568
2022-07-14T06:38:22-07:00,"Nearly two-thirds of Americans say President Biden should not run for a second presidential term, new polling shows. A Yahoo News-YouGov poll released Wednesday found that just 18 percent of Americans support a 2024 run for Biden, what the report calls “the lowest number to date.” More Democratic respondents say they are against a Biden reelection bid than for it, with 41","ANALYSIS: What the Mar-a-Lago search portends for the US, and a president",Center,https://www.allsides.com/news/2022-07-14-0638/support-biden-reelection-bid-record-low-poll,thehill,https://www.allsides.com/sites/default/files/bidenairforce1_071322ap.jpg,Support for Biden reelection bid at record low: poll,"Nearly two-thirds of Americans say President Biden should not run for a second presidential term, new polling shows.
A Yahoo News-YouGov poll released Wednesday found that just 18 percent of Americans support a 2024 run for Biden, what the report calls “the lowest number to date.”
More Democratic respondents say they are against a Biden reelection bid than for it, with 41 percent saying the president should bow out.
But 30 percent of Democrats say they aren’t sure who they’d want to run in Biden’s stead.
About a quarter of Democrats surveyed said...",555
2020-10-02T11:53:58-07:00,"As news emerged that US President Donald Trump and his wife Melania had tested positive for coronavirus, the story shot to the top of every news agenda worldwide. It's just 32 days until Americans cast their votes in the race for the White House - and this is a seismic development. World leaders were quick to send the Trumps their well-wishes, with India's Twitter-loving Prime","Most Democrats Don’t Want Biden in 2024, New Poll Shows",Lean Left,https://www.allsides.com/news/2020-10-02-1153/president-trump-has-covid-19-how-global-media-responded,bbc,https://www.allsides.com/sites/default/files/_114726860_trumpandmelania.jpg,President Trump has Covid-19: How global media responded,"As news emerged that US President Donald Trump and his wife Melania had tested positive for coronavirus, the story shot to the top of every news agenda worldwide.
It's just 32 days until Americans cast their votes in the race for the White House - and this is a seismic development.
World leaders were quick to send the Trumps their well-wishes, with India's Twitter-loving Prime Minister Narendra Modi among the first.
""Wishing my friend @POTUS @realDonaldTrump and @FLOTUS a quick recovery and good health,"" he wrote.
Israel's Prime Minister Benjamin...",555
2021-01-11T19:46:05-08:00,"Twitter’s decision to permanently suspend Donald Trump’s account in the wake of the storming of Capitol Hill on Wednesday continues to stoke fierce debate, supporters and critics split on partisan lines as they contest what the suspension means for a cherished American tradition: freedom of speech. Republicans – many using Twitter – decried Trump’s removal and claimed","Left-wing group to launch national '#DontRunJoe' campaign, saying Biden 'will have a fight on his hands' if he runs again",Lean Left,https://www.allsides.com/news/2021-01-11-1946/trump-twitter-republicans-and-democrats-split-over-freedom-speech,theguardian,https://www.allsides.com/sites/default/files/Screen%20Shot%202021-01-11%20at%207.45.00%20PM.png,Trump Twitter: Republicans and Democrats split over freedom of speech,"ANALYSIS
Twitter’s decision to permanently suspend Donald Trump’s account in the wake of the storming of Capitol Hill on Wednesday continues to stoke fierce debate, supporters and critics split on partisan lines as they contest what the suspension means for a cherished American tradition: freedom of speech.
Republicans – many using Twitter – decried Trump’s removal and claimed conservative beliefs and opinions are being censored.
“Big Tech censoring [Trump] and the free speech of American citizens is on par with communist countries like China and North Korea,” tweeted Steve Daines, a...",593
2022-08-18T06:34:36-07:00,"Sen. Lindsey Graham (R-S.C.) on Tuesday again called for the release of the FBI affidavit used as justification for the search at former President Trump's Mar-a-Lago residence, saying that without it, &quot;we're flying blind in the dark.&quot; Why it matters: Graham's remarks come as Republican lawmakers are pressing the Department of Justice and FBI to unseal the affidavit and release",OPINION: Joe Biden is deeply unpopular. But can Democrats find an alternative for 2024?,Lean Left,https://www.allsides.com/news/2022-08-18-0634/graham-pushes-release-trump-search-affidavit-were-flying-blind,axios,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,"Graham pushes for release of Trump search affidavit: ""We're flying blind""","Sen. Lindsey Graham (R-S.C.) on Tuesday again called for the release of the FBI affidavit used as justification for the search at former President Trump's Mar-a-Lago residence, saying that without it, ""we're flying blind in the dark.""
Why it matters: Graham's remarks come as Republican lawmakers are pressing the Department of Justice and FBI to unseal the affidavit and release additional information related to the search.
Former President Trump also on Tuesday called for the release of the affidavit, writing on his Truth Social account: ""In the interest of transparency, I call for the immediate release of the...",619
2020-11-09T19:10:07-08:00,"U.S. Attorney General William Barr has authorized the Department of Justice to investigate &quot;substantial allegations&quot; of voting irregularities in this year's presidential election despite little evidence of widespread voter fraud, according to a memo obtained by the Associated Press. In the memo to U.S. attorneys, Barr said investigations &quot;may be conducted if there are clear",Support for Biden reelection bid at record low: poll,Center,https://www.allsides.com/news/2020-11-09-1910/barr-tells-federal-prosecutors-investigate-clear-instances-voting,newsweek,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,"Barr Tells Federal Prosecutors to Investigate 'Clear' Instances of Voting Irregularities, Sidestepping DOJ Policy","U.S. Attorney General William Barr has authorized the Department of Justice to investigate ""substantial allegations"" of voting irregularities in this year's presidential election despite little evidence of widespread voter fraud, according to a memo obtained by the Associated Press.
In the memo to U.S. attorneys, Barr said investigations ""may be conducted if there are clear and apparently-credible allegations of irregularities that, if true, could potentially impact the outcome of a federal election in an individual State.""",529
